,调和平均温度,扭矩转速积,机器质量等级,运行时间
1935,305.1851269451269,64722.299999999996,0,158
1936,305.08510568572837,70926.8,1,160
1937,305.1336500655308,78966.8,0,163
1938,305.08510568572837,70765.8,1,165
1939,305.1851269451269,69064.2,1,168
1940,305.1851269451269,57798.0,1,171
1941,305.08510568572837,71973.9,2,174
1942,305.1851269451269,62334.2,0,179
1943,305.2365869636423,61466.0,0,181
1944,305.1851269451269,48852.899999999994,1,183
1945,305.1365661861075,65395.799999999996,1,186
1946,305.1851269451269,47376.0,1,189
1947,305.2365869636423,68027.2,1,192
1948,305.08510568572837,47060.0,0,195
1949,305.03654539495244,51025.5,0,197
1950,305.2365869636423,59243.4,0,199
1951,305.2365869636423,33912.0,0,201
1952,305.08510568572837,39520.8,1,203
1953,305.03654539495244,72903.9,0,0
1954,305.03654539495244,39537.9,2,2
1955,305.08510568572837,52524.5,0,7
1956,305.08510568572837,39462.5,2,9
1957,305.03654539495244,49471.0,1,14
1958,305.03654539495244,46168.0,0,17
1959,305.03654539495244,45325.0,0,19
1960,305.03654539495244,71589.0,1,21
1961,305.03654539495244,67048.0,1,24
1962,305.03654539495244,52403.5,0,27
1963,305.03654539495244,50843.5,2,29
1964,305.03654539495244,55861.2,0,34
1965,304.9365245901639,47348.0,2,36
1966,305.03654539495244,63028.2,1,41
1967,305.1365661861075,54334.8,1,44
1968,305.1365661861075,68608.4,0,47
1969,305.08798951335405,65904.5,1,49
1970,304.9879691853794,55615.0,1,52
1971,305.03654539495244,64988.1,0,55
1972,304.9365245901639,54251.2,0,57
1973,305.03654539495244,60169.2,0,59
1974,305.08510568572837,61877.0,1,61
1975,305.03654539495244,51267.6,0,64
1976,305.03654539495244,45766.2,1,66
1977,304.88794884407287,64360.200000000004,0,69
1978,304.9365245901639,70640.40000000001,0,71
1979,304.9365245901639,59302.4,1,73
1980,304.9365245901639,64738.8,0,76
1981,304.9365245901639,57208.799999999996,1,78
1982,305.03654539495244,61152.7,1,81
1983,304.9365245901639,63294.4,1,84
1984,304.88794884407287,69460.0,1,87
1985,304.9365245901639,56581.200000000004,1,90
1986,304.8850631251025,62832.00000000001,2,93
1987,304.8365037717284,47965.5,1,98
1988,304.7850418238478,71073.9,0,101
1989,304.8850631251025,59440.4,2,103
1990,304.93360655737706,59367.0,0,108
1991,304.88211182161007,56867.1,0,110
1992,304.8335847818957,61812.0,2,112
1993,304.93360655737706,49721.5,0,117
1994,305.0336283185841,74046.0,0,119
1995,305.0821563165656,49825.6,0,121
1996,305.1821785421785,50274.0,0,123
1997,305.1306684141546,69840.0,0,125
1998,305.1306684141546,47945.1,1,127
1999,305.1306684141546,65110.0,1,130
2000,305.1306684141546,63684.799999999996,0,133
2001,305.1306684141546,48276.8,0,135
2002,305.0306456899377,68256.9,1,137
2003,305.0306456899377,49539.0,1,140
2004,305.079141405866,76583.0,1,143
2005,305.079141405866,76702.5,0,146
2006,305.079141405866,57970.0,0,148
2007,305.079141405866,57002.399999999994,1,150
2008,305.079141405866,84331.5,0,153
2009,305.0306456899377,55752.0,0,155
2010,305.0306456899377,85095.0,0,157
2011,305.079141405866,96387.2,2,159
2012,305.079141405866,63435.5,0,164
2013,305.079141405866,60489.5,1,166
2014,305.1791646191646,61437.6,1,169
2015,305.127621231979,77991.2,1,172
2016,305.127621231979,56212.2,0,175
2017,304.97911817734797,53121.600000000006,0,177
2018,304.97911817734797,65962.8,0,179
2019,304.97911817734797,58786.0,1,181
2020,304.97911817734797,58346.799999999996,1,184
2021,304.8790949335957,57022.700000000004,0,187
2022,304.7790716745941,73851.0,1,189
2023,304.93062295081967,64010.4,0,192
2024,304.98213407638093,67276.0,0,194
2025,305.0306456899377,67624.0,0,196
2026,305.0306456899377,48464.5,0,198
2027,305.079141405866,70320.8,0,200
2028,305.079141405866,67468.5,0,202
2029,305.079141405866,56219.399999999994,1,204
2030,305.079141405866,74741.8,0,207
2031,304.93062295081967,58788.3,0,209
2032,305.079141405866,70481.6,0,211
2033,304.98213407638093,53856.0,0,213
2034,304.88211182161007,49961.2,0,215
2035,304.98213407638093,60944.0,0,217
2036,304.98213407638093,68573.2,0,219
2037,304.88211182161007,41347.2,1,221
2038,304.93360655737706,41937.200000000004,0,0
2039,304.93360655737706,76672.40000000001,0,2
2040,304.88211182161007,78232.5,0,4
2041,304.93062295081967,53142.0,1,6
2042,305.0306456899377,60143.7,1,9
2043,305.1306684141546,62076.299999999996,1,12
2044,305.0821563165656,44095.200000000004,1,15
2045,305.0821563165656,64385.99999999999,2,18
2046,305.0821563165656,60832.8,1,23
2047,304.93062295081967,63443.9,0,26
2048,305.0306456899377,45854.1,0,28
2049,304.88211182161007,67989.59999999999,0,30
2050,304.83060019678584,52281.0,1,32
2051,304.83060019678584,57043.8,0,35
2052,304.88211182161007,60022.7,0,37
2053,304.7305774278215,64050.1,1,39
2054,304.83060019678584,58782.899999999994,0,42
2055,304.7305774278215,42393.399999999994,0,44
2056,304.7305774278215,53867.799999999996,0,46
2057,304.7305774278215,60040.0,1,48
2058,304.7305774278215,59671.399999999994,0,51
2059,304.68206726825264,66182.40000000001,0,53
2060,304.5820449696373,74123.4,0,55
2061,304.6335411880538,73410.3,0,57
2062,304.68206726825264,67343.8,0,59
2063,304.5820449696373,60392.5,0,61
2064,304.68206726825264,53613.6,2,63
2065,304.68206726825264,65355.4,2,68
2066,304.5820449696373,53655.200000000004,0,73
2067,304.6335411880538,49843.299999999996,0,75
2068,304.53351936966516,65380.00000000001,0,77
2069,304.4334975369458,54858.9,0,79
2070,304.4334975369458,62654.399999999994,1,81
2071,304.48202265637826,44791.6,0,84
2072,304.53351936966516,79421.1,0,86
2073,304.3820003284611,62120.0,0,88
2074,304.48202265637826,64967.4,0,90
2075,304.53351936966516,52622.399999999994,1,92
2076,304.5820449696373,46729.9,1,95
2077,304.5820449696373,64545.1,1,98
2078,304.5820449696373,56721.0,0,101
2079,304.4334975369458,51579.6,2,103
2080,304.48202265637826,50506.2,0,108
2081,304.48202265637826,46157.3,0,110
2082,304.4334975369458,36740.6,0,112
2083,304.4849778361517,76474.8,0,114
2084,304.53351936966516,69318.2,0,116
2085,304.5820449696373,48675.9,0,118
2086,304.5820449696373,63848.5,1,120
2087,304.5305318450427,62958.4,0,123
2088,304.63055464391203,42343.0,0,125
2089,304.67904840032816,75813.8,1,127
2090,304.63055464391203,75040.0,0,130
2091,304.47900180594314,66484.8,1,132
2092,304.5790251107828,42117.6,1,135
2093,304.5790251107828,61767.299999999996,1,138
2094,304.63055464391203,48792.0,0,141
2095,304.67904840032816,73360.8,2,143
2096,304.5820449696373,61818.9,0,148
2097,304.5305318450427,51681.0,0,150
2098,304.48202265637826,66624.8,1,152
2099,304.48202265637826,50019.200000000004,1,155
2100,304.63055464391203,58064.00000000001,2,158
2101,304.63055464391203,66318.4,2,163
2102,304.5790251107828,46272.6,0,168
2103,304.5790251107828,37375.9,1,170
2104,304.5790251107828,71526.40000000001,0,173
2105,304.5790251107828,43384.0,0,175
2106,304.47900180594314,57451.0,1,177
2107,304.47900180594314,60684.0,0,180
2108,304.47900180594314,67379.4,1,182
2109,304.47900180594314,71116.8,1,185
2110,304.43050903119865,66269.4,1,188
2111,304.37897848579405,66433.8,0,191
2112,304.3304862023653,54719.1,2,193
2113,304.43050903119865,68199.59999999999,0,198
2114,304.37897848579405,50540.4,0,200
2115,304.42745484400655,50004.4,1,202
2116,304.37897848579405,57064.799999999996,0,205
2117,304.37897848579405,59251.5,0,207
2118,304.37897848579405,57366.4,1,209
2119,304.42745484400655,58204.8,0,212
2120,304.47900180594314,66051.3,0,214
2121,304.47900180594314,50630.00000000001,2,0
2122,304.5305318450427,49076.1,0,5
2123,304.37897848579405,76828.5,1,7
2124,304.43050903119865,76396.0,1,10
2125,304.47900180594314,51331.5,1,13
2126,304.47900180594314,57698.399999999994,0,16
2127,304.5305318450427,53870.399999999994,0,18
2128,304.63055464391203,64489.1,1,20
2129,304.7790716745941,68380.2,1,23
2130,304.67904840032816,43848.8,0,26
2131,304.67904840032816,63770.399999999994,2,28
2132,304.67904840032816,38323.899999999994,0,33
2133,304.5790251107828,67758.0,0,35
2134,304.6275024614375,57673.0,2,37
2135,304.67904840032816,62249.600000000006,0,42
2136,304.67904840032816,46415.6,0,44
2137,304.6275024614375,53514.3,0,46
2138,304.67596390484005,48591.1,0,48
2139,304.7275262467192,62573.6,1,50
2140,304.7759881909136,56649.0,0,53
2141,304.7759881909136,44704.0,0,55
2142,304.7275262467192,54282.00000000001,0,57
2143,304.7275262467192,63214.200000000004,0,59
2144,304.82755001639885,70946.40000000001,2,61
2145,304.82755001639885,69988.5,0,66
2146,305.0275975090134,70455.0,0,68
2147,305.07606095362934,78638.0,0,70
2148,305.07606095362934,57195.5,0,72
2149,305.07606095362934,59856.0,0,74
2150,305.07606095362934,58553.100000000006,2,76
2151,305.07606095362934,32806.4,2,81
2152,305.17608517608517,68597.1,0,86
2153,305.2276449394039,57532.600000000006,0,88
2154,305.2276449394039,60165.6,2,90
2155,305.2276449394039,53651.399999999994,1,95
2156,305.17608517608517,61552.5,1,98
2157,305.127621231979,47170.0,1,101
2158,304.97911817734797,61631.99999999999,1,104
2159,305.0275975090134,57485.600000000006,2,107
2160,304.97911817734797,52800.00000000001,2,112
2161,305.0275975090134,49777.7,0,117
2162,305.079141405866,62546.399999999994,0,119
2163,305.079141405866,62307.899999999994,1,121
2164,305.127621231979,73111.9,1,124
2165,304.97911817734797,65195.0,0,127
2166,305.079141405866,73818.0,0,129
2167,304.97911817734797,54132.299999999996,0,131
2168,304.97911817734797,62793.600000000006,1,133
2169,304.97911817734797,50537.9,0,136
2170,305.0275975090134,66927.5,2,138
2171,304.97911817734797,69990.40000000001,1,143
2172,305.0275975090134,82913.40000000001,0,146
2173,305.127621231979,59200.0,0,148
2174,305.0275975090134,60256.1,0,150
2175,304.97911817734797,52740.5,0,152
2176,304.93062295081967,52992.0,0,154
2177,304.97911817734797,58020.3,1,156
2178,304.97911817734797,62418.4,0,159
2179,304.93062295081967,48904.200000000004,1,161
2180,304.93062295081967,59462.5,1,164
2181,304.97911817734797,54425.49999999999,1,167
2182,304.93062295081967,78863.4,0,170
2183,304.8790949335957,61454.399999999994,1,172
2184,304.8790949335957,52942.4,0,175
2185,304.8790949335957,55360.0,0,177
2186,304.8790949335957,65619.6,0,179
2187,304.8790949335957,65149.0,0,181
2188,304.7790716745941,52237.6,1,183
2189,304.7305774278215,71234.40000000001,1,186
2190,304.63055464391203,57775.99999999999,0,189
2191,304.7305774278215,69930.4,1,191
2192,304.7305774278215,56499.0,0,194
2193,304.63055464391203,72582.9,1,196
2194,304.63055464391203,51712.0,0,199
2195,304.63055464391203,51274.0,0,201
2196,304.63055464391203,45663.5,0,203
2197,304.7305774278215,71052.8,1,205
2198,304.7305774278215,48705.6,1,208
2199,304.5820449696373,73338.0,1,211
2200,304.53351936966516,52268.700000000004,0,214
2201,304.5820449696373,48129.9,0,216
2202,304.5820449696373,58368.4,1,218
2203,304.5820449696373,56436.399999999994,1,221
2204,304.48202265637826,62344.5,0,0
2205,304.4334975369458,75171.8,0,2
2206,304.5305318450427,52974.0,1,4
2207,304.48202265637826,60006.7,0,7
2208,304.48202265637826,59479.0,0,9
2209,304.48202265637826,66859.1,1,11
2210,304.53351936966516,55224.0,2,14
2211,304.5820449696373,64557.6,1,19
2212,304.58499917938616,69513.0,0,22
2213,304.6335411880538,62062.0,0,24
2214,304.53351936966516,58254.0,1,26
2215,304.4849778361517,76939.2,0,29
2216,304.43642036124794,59443.2,1,31
2217,304.4849778361517,53196.0,1,34
2218,304.53644123440574,51230.4,1,37
2219,304.58499917938616,59333.200000000004,1,40
2220,304.6850205086136,49831.799999999996,0,43
2221,304.6850205086136,64926.4,1,45
2222,304.6850205086136,75146.8,0,48
2223,304.6850205086136,53427.6,0,50
2224,304.73648293963254,50808.0,0,52
2225,304.7850418238478,71475.2,2,54
2226,304.8850631251025,35517.700000000004,1,59
2227,304.93360655737706,45622.8,0,62
2228,304.9850844123914,43335.0,0,64
2229,305.0336283185841,76433.6,0,66
2230,305.0336283185841,57715.2,1,68
2231,305.08510568572837,55662.5,1,71
2232,305.0336283185841,69869.3,0,74
2233,305.1336500655308,64144.50000000001,1,76
2234,304.9850844123914,54567.5,2,79
2235,304.9850844123914,52626.6,1,84
2236,304.9365245901639,59991.8,0,87
2237,304.8365037717284,67390.0,0,89
2238,304.8365037717284,55456.1,1,91
2239,304.8365037717284,69030.0,0,94
2240,304.9365245901639,62294.4,0,96
2241,304.9365245901639,56016.0,0,98
2242,304.93937704918034,64552.49999999999,0,100
2243,304.93937704918034,60513.99999999999,0,102
2244,305.03939691904293,59991.8,2,104
2245,305.03939691904293,57177.6,0,109
2246,305.03939691904293,39893.0,0,111
2247,305.1394167758847,47114.4,1,116
2248,305.09080779944287,44134.4,1,119
2249,305.1908271908272,69355.0,0,122
2250,305.1394167758847,56742.4,0,124
2251,305.1394167758847,63754.6,2,126
2252,305.18800982800985,58681.6,0,131
2253,305.2394366197183,48444.4,0,133
2254,305.2394366197183,67056.0,1,135
2255,305.2394366197183,51927.600000000006,1,138
2256,305.28803012935975,61656.0,0,141
2257,305.33660772757037,49573.4,1,143
2258,305.28803012935975,59382.299999999996,1,146
2259,305.38805041741693,58077.7,0,149
2260,305.4394762684125,46143.0,2,151
2261,305.2908465695104,54186.1,0,156
2262,305.3394564505566,51374.4,0,158
2263,305.2908465695104,73447.8,0,160
2264,305.28803012935975,75219.2,1,162
2265,305.28803012935975,63963.9,0,165
2266,305.38805041741693,60152.4,0,167
2267,305.4880706921944,39084.799999999996,0,169
2268,305.4880706921944,54054.7,0,171
2269,305.5366492146597,51350.0,1,173
2270,305.5880909537052,36810.4,1,176
2271,305.63666993784756,58319.3,2,179
2272,305.63666993784756,56555.399999999994,0,184
2273,305.5880909537052,73651.2,0,186
2274,305.63666993784756,64165.5,2,188
2275,305.63666993784756,72628.0,0,193
2276,305.63666993784756,72079.2,0,195
2277,305.5880909537052,64325.0,0,197
2278,305.63666993784756,57644.99999999999,1,199
2279,305.5880909537052,54950.399999999994,1,202
2280,305.6881112019624,42226.6,0,205
2281,305.63951586522734,54216.9,1,207
2282,305.5880909537052,49064.4,1,210
2283,305.53949607329844,56340.0,1,213
2284,305.5880909537052,52281.0,0,0
2285,305.5880909537052,55611.6,2,2
2286,305.5880909537052,58814.2,0,7
2287,305.63666993784756,63689.6,0,9
2288,305.5880909537052,61444.799999999996,0,11
2289,305.4880706921944,72416.8,0,13
2290,305.4880706921944,73964.8,1,15
2291,305.5366492146597,65892.0,1,18
2292,305.4880706921944,61963.5,0,21
2293,305.4880706921944,65929.5,0,23
2294,305.4880706921944,69053.40000000001,2,25
2295,305.4880706921944,50103.9,0,30
2296,305.5366492146597,60836.8,0,32
2297,305.585211843612,50790.8,1,34
2298,305.63666993784756,51522.0,0,37
2299,305.585211843612,73297.0,1,39
2300,305.6337585868498,58585.49999999999,0,42
2301,305.585211843612,67294.5,1,44
2302,305.7337802485285,62019.99999999999,0,47
2303,305.6822894521668,73956.5,1,49
2304,305.5822672991984,56503.700000000004,0,52
2305,305.5822672991984,64926.4,0,54
2306,305.6822894521668,59572.8,1,56
2307,305.6822894521668,59752.8,0,59
2308,305.6822894521668,57111.9,0,61
2309,305.8308270676692,63661.99999999999,0,63
2310,305.782311590649,59059.2,2,65
2311,305.8308270676692,65110.50000000001,0,70
2312,305.8308270676692,73045.8,0,72
2313,305.7308044473512,69361.0,0,74
2314,305.6822894521668,68412.90000000001,0,76
2315,305.782311590649,76169.09999999999,1,78
2316,305.88233371465924,77757.59999999999,0,81
2317,305.88233371465924,62363.7,1,83
2318,305.8338018960444,62192.2,0,86
2319,305.782311590649,69338.40000000001,0,88
2320,305.782311590649,62858.200000000004,0,90
2321,305.782311590649,65217.3,0,92
2322,305.8338018960444,47367.1,0,94
2323,305.8338018960444,55410.299999999996,0,96
2324,305.88233371465924,64771.5,0,98
2325,305.9823558242117,64156.0,1,100
2326,305.88233371465924,73750.2,1,103
2327,305.93382352941177,46953.2,0,106
2328,305.8338018960444,71369.2,0,108
2329,305.8338018960444,51683.4,0,110
2330,305.93382352941177,37539.6,0,112
2331,305.9823558242117,62402.0,0,114
2332,305.93382352941177,71467.9,0,116
2333,305.93382352941177,58316.3,0,118
2334,305.9823558242117,53809.8,0,120
2335,305.9823558242117,53481.9,0,122
2336,305.9823558242117,39632.4,0,124
2337,305.9823558242117,34534.4,1,126
2338,306.0338451486443,62250.2,0,129
2339,306.0823779193206,49985.1,0,131
2340,306.18240000000003,70219.5,0,133
2341,306.18240000000003,69375.5,0,135
2342,306.18240000000003,52803.600000000006,1,137
2343,306.1308948399739,66478.5,1,140
2344,306.1308948399739,52941.600000000006,1,143
2345,306.2309174012406,53196.0,0,146
2346,306.1308948399739,54339.0,0,148
2347,306.1308948399739,53332.4,0,150
2348,306.17939591836733,61759.0,1,152
2349,306.17939591836733,67438.40000000001,0,155
2350,306.07937285644294,64033.200000000004,1,157
2351,305.9793497794478,69108.0,2,160
2352,306.07937285644294,72416.8,0,165
2353,306.07937285644294,59259.2,1,167
2354,305.9793497794478,47597.399999999994,0,170
2355,305.92781045751633,54355.4,0,172
2356,305.92781045751633,42792.3,0,174
2357,305.8793266873672,63912.2,0,176
2358,305.92781045751633,62352.4,1,178
2359,305.9793497794478,46509.4,0,181
2360,306.02783404116303,80441.0,0,183
2361,306.02783404116303,52752.0,0,185
2362,306.02783404116303,55706.0,0,187
2363,306.17939591836733,51571.200000000004,0,189
2364,306.17939591836733,62671.8,0,191
2365,306.07937285644294,66983.0,0,193
2366,306.1308948399739,78319.0,0,195
2367,306.0823779193206,73103.8,2,197
2368,305.9823558242117,55705.200000000004,0,202
2369,305.9823558242117,63897.5,0,204
2370,305.9823558242117,64821.0,0,206
2371,305.9823558242117,61823.3,0,208
2372,305.9308496732026,63435.5,0,210
2373,305.9308496732026,67331.5,0,212
2374,305.88233371465924,64503.5,0,0
2375,305.9308496732026,49389.0,1,2
2376,305.9793497794478,54651.6,1,5
2377,306.030872263966,46898.0,2,8
2378,306.07937285644294,78975.0,0,13
2379,306.1278576094056,22080.0,0,15
2380,305.9793497794478,51004.8,0,17
2381,305.9793497794478,43360.200000000004,0,19
2382,306.02783404116303,63393.299999999996,0,21
2383,305.9793497794478,55193.600000000006,0,23
2384,305.9793497794478,69625.6,0,25
2385,305.9308496732026,68427.09999999999,1,27
2386,306.07937285644294,65787.5,1,30
2387,306.07937285644294,47093.600000000006,2,33
2388,306.030872263966,51900.8,0,38
2389,305.9793497794478,55004.3,1,40
2390,305.9793497794478,57716.99999999999,0,43
2391,305.8793266873672,65497.6,0,45
2392,305.8793266873672,58135.0,0,47
2393,305.9308496732026,56246.4,2,49
2394,305.8793266873672,58038.200000000004,0,54
2395,306.030872263966,63917.6,0,56
2396,306.07937285644294,57043.8,2,58
2397,306.1308948399739,84237.0,1,63
2398,306.2309174012406,68880.0,1,66
2399,306.030872263966,75331.2,1,69
2400,306.030872263966,64599.6,2,72
